code,target,interest,maturity,payment,status,id,income,age,scaleofcompany,education,marriage,workingtime,estate,houseloan,car,carloan,creditscore,application,pastsuccess,pastdefault,creditcertificate,creditreport,identitycertificate,jobcertificate,incomecertificate,estatecertificate,carcertificate,marriagecertificate,educertificate,techcertificate,mobilecertificate,weibocertificate
8093,50000 ,0.12 ,9,5840 ,1,771813,2000-5000,22,--,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094,3000 ,0.15 ,12,271 ,1,745937,5000-10000,34,10-100,junior college,married,below 1 year,1,1,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8095,3000 ,0.15 ,24,145 ,,771817,--,27,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096,10000 ,0.15 ,12,902 ,,771820,2000-5000,24,10-100,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,35000 ,0.15 ,12,3157 ,1,771803,5000-10000,28,--,highschool,married,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098,8000 ,0.17 ,9,954 ,1,534618,2000-5000,26,above500,highschool,single,below 1 year,0,0,0,0,30,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8099,50000 ,0.15 ,12,4510 ,,764474,2000-5000,26,10-100,undergraduate,single,3-5 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8100,200000 ,0.15 ,24,9680 ,1,771807,2000-5000,24,10-100,highschool,married,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,3000 ,0.11 ,6,516 ,,761192,--,26,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,30000 ,0.20 ,24,1524 ,,771828,5000-10000,27,less10,highschool,single,1-3 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,10000 ,0.15 ,12,902 ,1,643365,5000-10000,26,less10,highschool,married,3-5 years,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,5000 ,0.15 ,12,451 ,,771841,--,24,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,10000 ,0.15 ,12,902 ,0,532744,5000-10000,34,above500,undergraduate,married,3-5 years,0,0,0,0,80,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8106,3000 ,0.24 ,3,1040 ,,771833,5000-10000,24,10-100,highschool,single,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107,30000 ,0.15 ,12,2706 ,1,727382,5000-10000,27,10-100,highschool,single,1-3 years,0,0,0,0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8108,50000 ,0.15 ,12,4510 ,,771848,5000-10000,22,10-100,highschool,married,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109,20000 ,0.15 ,24,968 ,1,761655,5000-10000,40,10-100,junior college,married,below 1 year,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,100000 ,0.10 ,3,33900 ,,771852,2000-5000,25,above500,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111,5000 ,0.15 ,24,242 ,1,763876,2000-5000,22,--,highschool,single,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112,3000 ,0.11 ,6,516 ,,771856,1001-2000,55,less10,highschool,married,1-3 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,30000 ,0.15 ,18,1872 ,,763980,2000-5000,27,less10,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114,3000 ,0.18 ,6,527 ,1,205481,5000-10000,33,100-500,highschool,single,1-3 years,0,0,0,0,20,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0
8115,200000 ,0.15 ,24,9680 ,1,771857,above 50000,30,--,highschool,married,1-3 years,1,0,0,1,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8116,300000 ,0.13 ,6,51900 ,1,771865,--,48,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,35000 ,0.12 ,9,4088 ,1,769715,5000-10000,27,--,junior college,married,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8118,30000 ,0.15 ,24,1452 ,,738075,5000-10000,24,--,junior college,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,35000 ,0.11 ,6,6020 ,,771803,5000-10000,28,--,highschool,married,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8120,10000 ,0.13 ,6,1730 ,0,342782,5000-10000,34,above500,master,married,1-3 years,0,0,0,0,96,3,2,0,0,1,1,1,1,0,0,0,1,0,0,0
8121,30000 ,0.15 ,12,2706 ,1,771877,5000-10000,27,--,highschool,married,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,10000 ,0.18 ,9,1196 ,,421323,5000-10000,31,above500,junior college,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,80000 ,0.15 ,24,3872 ,1,771902,5000-10000,31,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,5000 ,0.10 ,3,1695 ,0,536556,2000-5000,28,100-500,highschool,single,1-3 years,1,0,0,0,80,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8125,30000 ,0.18 ,12,2748 ,1,697141,10000-20000,26,10-100,junior college,married,below 1 year,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8126,100000 ,0.24 ,12,9460 ,,771928,--,22,--,undergraduate,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8127,60000 ,0.15 ,18,3744 ,1,590099,2000-5000,27,above500,highschool,married,3-5 years,1,0,0,0,20,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8128,30000 ,0.15 ,18,1872 ,,730639,2000-5000,29,100-500,highschool,married,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,60000 ,0.12 ,9,7008 ,1,724351,2000-5000,34,less10,junior college,married,1-3 years,1,1,0,0,30,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8130,100000 ,0.15 ,24,4840 ,,540627,--,26,--,junior college,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8131,20000 ,0.24 ,12,1892 ,1,763726,5000-10000,26,--,junior college,single,above 5 years,0,0,0,0,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8132,6000 ,0.15 ,12,541 ,,770975,5000-10000,29,10-100,junior college,married,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133,20000 ,0.15 ,12,1804 ,,725969,--,29,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8134,10000 ,0.10 ,3,3390 ,,771975,--,44,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135,50000 ,0.15 ,24,2420 ,1,759772,10000-20000,34,--,junior college,married,3-5 years,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8136,120000 ,0.15 ,24,5808 ,1,457636,5000-10000,25,above500,undergraduate,single,1-3 years,0,0,0,0,20,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8137,50000 ,0.15 ,24,2420 ,,771995,--,31,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138,80000 ,0.20 ,24,4064 ,1,771983,10000-20000,29,above500,junior college,married,1-3 years,1,0,0,0,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8139,18000 ,0.15 ,12,1624 ,0,772005,5000-10000,25,above500,undergraduate,single,below 1 year,1,0,0,0,92,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
8140,30000 ,0.15 ,24,1452 ,,772033,2000-5000,25,above500,junior college,single,3-5 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,500000 ,0.15 ,12,45100 ,,772035,above 50000,39,100-500,junior college,married,3-5 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8142,8000 ,0.15 ,24,387 ,,772013,--,23,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,100000 ,0.15 ,24,4840 ,,772024,5000-10000,40,above500,junior college,married,above 5 years,1,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8144,80000 ,0.20 ,18,5184 ,,715379,10000-20000,25,100-500,undergraduate,single,1-3 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145,50000 ,0.12 ,9,5840 ,,592874,5000-10000,27,10-100,undergraduate,married,above 5 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8146,50000 ,0.12 ,6,8630 ,,602737,5000-10000,23,less10,junior college,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,50000 ,0.15 ,18,3120 ,,743813,--,36,--,junior college,married,--,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8148,200000 ,0.15 ,24,9680 ,1,772060,--,28,--,highschool,single,3-5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149,8000 ,0.10 ,3,2712 ,,772067,--,32,--,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150,3000 ,0.11 ,6,516 ,1,172734,2000-5000,33,above500,junior college,single,3-5 years,1,0,0,0,30,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8151,50000 ,0.18 ,24,2500 ,1,771993,2000-5000,28,10-100,junior college,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,30000 ,0.15 ,24,1452 ,,772086,2000-5000,22,10-100,highschool,single,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,10000 ,0.15 ,12,902 ,,500397,5000-10000,30,above500,undergraduate,single,1-3 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154,30000 ,0.15 ,12,2706 ,,772093,--,40,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8155,50000 ,0.15 ,24,2420 ,,772105,--,27,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8156,100000 ,0.15 ,12,9020 ,1,772104,2000-5000,23,above500,--,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157,50000 ,0.13 ,3,17030 ,,771910,20000-50000,28,10-100,junior college,married,above 5 years,1,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158,8000 ,0.11 ,6,1376 ,1,344356,2000-5000,26,above500,junior college,married,above 5 years,1,0,0,0,105,5,4,0,0,1,1,1,1,1,0,0,0,0,0,1
8159,5000 ,0.10 ,3,1695 ,1,772116,5000-10000,24,--,junior college,married,below 1 year,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8160,20000 ,0.15 ,18,1248 ,1,505598,2000-5000,26,10-100,junior college,single,below 1 year,0,0,0,0,30,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8161,100000 ,0.15 ,24,4840 ,1,749154,2000-5000,25,above500,highschool,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8162,50000 ,0.15 ,24,2420 ,1,772122,--,25,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,100000 ,0.15 ,24,4840 ,1,768266,5000-10000,26,above500,undergraduate,single,1-3 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8164,50000 ,0.15 ,12,4510 ,,628597,20000-50000,27,10-100,highschool,married,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8165,10000 ,0.15 ,12,902 ,0,402326,1001-2000,36,10-100,junior college,divorced,above 5 years,0,0,0,0,80,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8166,20000 ,0.15 ,12,1804 ,,772123,--,24,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,5000 ,0.11 ,6,860 ,,290754,2000-5000,26,above500,junior college,single,1-3 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,6000 ,0.15 ,12,541 ,,772132,--,25,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,100000 ,0.15 ,24,4840 ,,772135,--,30,--,undergraduate,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,11000 ,0.20 ,12,1019 ,1,772136,2000-5000,22,100-500,junior college,single,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,8000 ,0.15 ,12,722 ,1,720020,10000-20000,39,10-100,undergraduate,single,1-3 years,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,3000 ,0.11 ,6,516 ,1,772145,5000-10000,39,100-500,junior college,married,1-3 years,1,0,0,0,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
8173,5000 ,0.11 ,3,1697 ,,771585,5000-10000,30,less10,highschool,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8174,20000 ,0.15 ,24,968 ,,772146,--,23,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,3000 ,0.22 ,12,281 ,1,772153,2000-5000,25,100-500,highschool,married,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176,3000 ,0.12 ,9,350 ,,772151,20000-50000,23,above500,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,50000 ,0.12 ,9,5840 ,,772154,5000-10000,32,10-100,undergraduate,married,above 5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,20000 ,0.12 ,9,2336 ,1,772168,2000-5000,28,--,highschool,married,1-3 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8179,40000 ,0.15 ,24,1936 ,,772173,2000-5000,38,10-100,highschool,married,3-5 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8180,30000 ,0.15 ,24,1452 ,,772171,--,37,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,100000 ,0.11 ,6,17200 ,,739837,5000-10000,32,10-100,highschool,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,30000 ,0.15 ,24,1452 ,,772175,2000-5000,24,less10,highschool,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,30000 ,0.15 ,12,2706 ,,698778,--,25,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184,40000 ,0.15 ,18,2496 ,1,296444,2000-5000,34,above500,highschool,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,50000 ,0.10 ,3,16950 ,,62840,above 50000,41,10-100,highschool,married,3-5 years,1,1,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8186,50000 ,0.15 ,24,2420 ,1,772187,--,32,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187,15000 ,0.18 ,6,2634 ,,770229,2000-5000,23,less10,junior college,married,below 1 year,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,300000 ,0.12 ,9,35040 ,1,645538,above 50000,42,10-100,undergraduate,married,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189,20000 ,0.15 ,12,1804 ,1,772168,2000-5000,28,--,highschool,married,1-3 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8190,30000 ,0.11 ,6,5160 ,1,772204,10000-20000,33,less10,highschool,married,1-3 years,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,100000 ,0.15 ,24,4840 ,,772205,2000-5000,22,10-100,highschool,single,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,30000 ,0.16 ,24,1464 ,1,43500,2000-5000,25,above500,highschool,married,above 5 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8193,5000 ,0.11 ,6,860 ,1,642484,5000-10000,42,100-500,highschool,married,1-3 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8194,50000 ,0.15 ,12,4510 ,1,766426,10000-20000,24,10-100,highschool,single,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8195,100000 ,0.15 ,24,4840 ,,23935,2000-5000,24,10-100,junior college,single,1-3 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8196,100000 ,0.15 ,12,9020 ,1,638270,10000-20000,27,10-100,junior college,single,1-3 years,0,0,0,0,20,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8197,50000 ,0.20 ,12,4630 ,1,757483,above 50000,38,less10,highschool,married,1-3 years,1,0,0,1,20,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8198,93400 ,0.13 ,36,3157 ,0,772254,2000-5000,50,less10,highschool,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8199,50000 ,0.15 ,24,2420 ,,772242,2000-5000,24,10-100,highschool,single,1-3 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200,3000 ,0.10 ,3,1017 ,1,123315,2000-5000,26,--,junior college,single,1-3 years,0,0,0,0,20,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8201,10000 ,0.11 ,6,1720 ,,293500,5000-10000,27,above500,junior college,married,below 1 year,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8202,8000 ,0.11 ,6,1376 ,0,344356,2000-5000,26,above500,junior college,married,above 5 years,1,0,0,0,105,5,4,0,0,1,1,1,1,1,0,0,0,0,0,1
8203,100000 ,0.15 ,24,4840 ,1,766198,5000-10000,26,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8204,10000 ,0.24 ,3,3468 ,1,767313,5000-10000,26,10-100,highschool,married,below 1 year,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205,5000 ,0.10 ,3,1695 ,1,123315,2000-5000,26,--,junior college,single,1-3 years,0,0,0,0,20,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8206,90000 ,0.11 ,12,7956 ,0,772286,10000-20000,37,10-100,junior college,married,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8207,250000 ,0.12 ,18,15250 ,0,772285,20000-50000,47,10-100,undergraduate,married,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8208,160000 ,0.12 ,18,9760 ,0,772282,10000-20000,47,10-100,junior college,married,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8209,110000 ,0.12 ,18,6710 ,0,772284,10000-20000,41,10-100,junior college,married,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8210,120000 ,0.13 ,36,4032 ,0,772283,10000-20000,35,10-100,undergraduate,single,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8211,90000 ,0.12 ,18,5490 ,0,772281,20000-50000,38,10-100,junior college,married,1-3 years,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
8212,10000 ,0.16 ,12,908 ,1,772266,5000-10000,31,--,junior college,divorced,1-3 years,1,1,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8213,30000 ,0.15 ,24,1452 ,,627843,10000-20000,32,above500,undergraduate,married,below 1 year,1,1,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214,500000 ,0.15 ,12,45100 ,,740576,--,44,--,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,100000 ,0.19 ,6,17600 ,,169275,5000-10000,30,above500,undergraduate,married,above 5 years,1,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,30000 ,0.10 ,3,10170 ,1,772297,10000-20000,44,--,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8217,50000 ,0.15 ,24,2420 ,1,769390,2000-5000,34,10-100,junior college,single,above 5 years,1,0,0,0,20,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8218,30000 ,0.18 ,24,1500 ,,766922,2000-5000,32,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,60000 ,0.15 ,24,2904 ,1,767889,5000-10000,39,100-500,highschool,married,above 5 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8220,3000 ,0.12 ,9,350 ,,772311,2000-5000,23,10-100,highschool,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,5000 ,0.15 ,12,451 ,1,657736,2000-5000,22,10-100,highschool,single,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8222,100000 ,0.15 ,24,4840 ,,772322,20000-50000,28,less10,undergraduate,divorced,1-3 years,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,500000 ,0.15 ,3,170900 ,,772236,--,37,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8224,50000 ,0.20 ,24,2540 ,1,634179,2000-5000,25,above500,highschool,single,3-5 years,0,0,0,0,20,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8225,20000 ,0.15 ,24,968 ,,772323,--,22,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8226,200000 ,0.15 ,24,9680 ,,772300,--,31,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8227,10000 ,0.24 ,3,3468 ,1,767313,5000-10000,26,10-100,highschool,married,below 1 year,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8228,100000 ,0.11 ,6,17200 ,,756818,10000-20000,27,less10,highschool,married,1-3 years,1,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,50000 ,0.15 ,24,2420 ,,766903,--,25,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230,40000 ,0.11 ,6,6880 ,,696081,2000-5000,26,above500,junior college,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,30000 ,0.15 ,24,1452 ,,772317,2000-5000,23,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,50000 ,0.15 ,12,4510 ,1,766362,5000-10000,24,above500,undergraduate,single,below 1 year,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,15000 ,0.15 ,12,1353 ,1,753632,2000-5000,26,above500,junior college,single,below 1 year,0,0,0,0,20,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8234,100000 ,0.15 ,24,4840 ,1,772332,2000-5000,28,above500,highschool,married,above 5 years,1,0,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8235,5000 ,0.11 ,6,860 ,0,358209,20000-50000,30,--,undergraduate,married,above 5 years,1,1,0,0,96,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0
8236,300000 ,0.15 ,24,14520 ,1,772348,5000-10000,28,10-100,junior college,single,1-3 years,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,10000 ,0.10 ,3,3390 ,,744800,--,22,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8238,5000 ,0.12 ,3,1700 ,,771101,--,23,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,10000 ,0.24 ,3,3468 ,1,767313,5000-10000,26,10-100,highschool,married,below 1 year,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,200000 ,0.15 ,24,9680 ,1,769937,above 50000,42,10-100,highschool,married,1-3 years,1,0,0,0,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8241,5000 ,0.15 ,6,870 ,,613631,1001-2000,36,above500,highschool,single,3-5 years,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,20000 ,0.15 ,24,968 ,1,772350,5000-10000,23,--,junior college,single,3-5 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8243,60000 ,0.15 ,24,2904 ,1,772359,5000-10000,43,above500,junior college,married,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8244,10000 ,0.10 ,3,3390 ,1,711581,10000-20000,30,10-100,junior college,married,3-5 years,1,0,0,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8245,20000 ,0.15 ,18,1248 ,1,128410,2000-5000,23,10-100,undergraduate,single,1-3 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8246,10000 ,0.15 ,12,902 ,1,724687,5000-10000,33,--,junior college,single,3-5 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8247,5000 ,0.15 ,12,451 ,1,599668,5000-10000,37,--,junior college,married,1-3 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8248,200000 ,0.15 ,24,9680 ,,772358,5000-10000,34,10-100,undergraduate,married,above 5 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,300000 ,0.15 ,12,27060 ,1,732463,20000-50000,44,10-100,junior college,married,1-3 years,1,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,100000 ,0.15 ,24,4840 ,1,768266,5000-10000,26,above500,undergraduate,single,1-3 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8251,3000 ,0.15 ,6,522 ,,772295,--,25,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
